brand,model,engine_cc,max_power_bhp,kerb_weight_kg,fuel_type,transmission,kilometers_driven,fuel_efficiency_kmpl
Kia,Carens,2500,174.6,1754,Petrol,Manual,123538,19.8
Hyundai,i20,2000,138.2,1641,Diesel,Manual,32719,22.8
BMW,X1,2000,123.5,1745,Petrol,Manual,167087,20.5
Honda,Amaze,2200,145.9,1827,Petrol,Automatic,48854,19.4
Hyundai,i10,2200,162.4,1004,Petrol,Manual,98396,20.7
Volkswagen,Taigun,1800,133.3,878,Petrol,Automatic,187251,19.6
Ford,Aspire,1800,108.1,1478,Diesel,Manual,85678,21.2
Tata,Harrier,1200,95.6,1656,Diesel,Manual,135440,23.1
Ford,Freestyle,1800,134.7,1794,Diesel,Automatic,133588,22.2
Kia,Sonet,1500,127.1,1563,Petrol,Manual,26726,21.0
Honda,WR-V,2000,167.9,1465,Petrol,Automatic,82123,18.8
BMW,X3,1600,99.3,1521,Diesel,Automatic,181260,22.5
Volkswagen,Taigun,2200,149.4,1571,Petrol,Manual,172866,20.7
Toyota,Yaris,1200,84.0,1310,Diesel,Automatic,193098,24.7
Nissan,Kicks,1800,100.9,937,Diesel,Manual,175314,23.6
Volkswagen,Polo,2500,187.5,954,Diesel,Manual,61444,18.8
Honda,Jazz,2200,207.1,1611,Diesel,Automatic,74991,20.9
Kia,Sonet,2500,164.9,1764,Diesel,Manual,130495,21.9
Tata,Tiago,1600,100.6,1330,Diesel,Manual,100685,24.5
Honda,Civic,1500,126.8,1407,Petrol,Automatic,97750,22.6
Nissan,Kicks,2500,153.7,1247,Petrol,Manual,188155,18.8
Volkswagen,Polo,1800,109.9,1153,Diesel,Automatic,185681,22.3
BMW,X1,1000,68.5,1008,Petrol,Manual,66459,23.4
Kia,Seltos,1600,149.2,991,Diesel,Automatic,179945,22.8
Kia,Sonet,2200,162.8,1431,Diesel,Manual,7636,21.3
Kia,Carens,2500,188.8,1525,Diesel,Manual,123309,19.7
Kia,Carens,2000,159.0,1762,Petrol,Manual,80689,20.9
Ford,Ecosport,1600,109.1,1313,Diesel,Automatic,63879,21.0
Kia,Carens,2500,201.6,1628,Diesel,Manual,176761,20.0
Maruti Suzuki,Ciaz,1600,99.5,1872,Diesel,Automatic,155397,22.1
Kia,Seltos,2000,183.6,1253,Petrol,Automatic,183972,18.0
Kia,Seltos,1800,101.8,1461,Petrol,Automatic,133815,18.6
Maruti Suzuki,Baleno,2200,146.9,1631,Diesel,Automatic,81657,18.9
Volkswagen,Vento,1000,63.4,1546,Diesel,Manual,167598,25.0
Hyundai,i20,1000,70.0,858,Diesel,Manual,143055,26.2
Volkswagen,Vento,1000,71.4,859,Diesel,Manual,33741,23.5
Ford,Ecosport,2500,220.8,1610,Petrol,Automatic,196753,18.0
Ford,Ecosport,1000,80.2,1091,Diesel,Automatic,54951,24.2
Toyota,Innova,1500,112.7,1701,Petrol,Automatic,154766,21.2
Nissan,Sunny,1800,170.4,1059,Petrol,Automatic,181808,20.3
Maruti Suzuki,Swift,1600,88.2,1170,Diesel,Manual,65040,23.4
Volkswagen,Taigun,1000,78.3,1406,Petrol,Manual,136523,21.9
Volkswagen,Polo,2000,165.7,1662,Diesel,Automatic,191404,21.1
BMW,X1,1600,150.2,1408,Diesel,Manual,195495,22.5
BMW,X1,1200,109.6,1192,Diesel,Automatic,174471,21.9
Toyota,Corolla,2000,116.0,1247,Diesel,Manual,83571,23.5
Honda,Amaze,2000,174.8,1884,Petrol,Automatic,92262,19.4
BMW,520d,2200,124.7,1600,Diesel,Automatic,73301,20.1
Tata,Nexon,1200,112.5,1300,Diesel,Manual,33880,24.9
Hyundai,Creta,2500,198.2,1622,Diesel,Automatic,33218,18.0
Hyundai,Venue,2200,203.4,1877,Petrol,Automatic,58921,19.0
Honda,Jazz,2000,182.5,1751,Diesel,Automatic,11360,20.3
Ford,Figo,1500,131.1,1186,Diesel,Manual,67746,25.4
Honda,City,2000,153.3,1615,Petrol,Manual,41207,21.0
Volkswagen,Polo,1600,102.6,1627,Diesel,Automatic,89915,22.5
BMW,X3,1800,125.5,1102,Petrol,Manual,183880,21.5
Toyota,Corolla,2200,146.3,1850,Diesel,Automatic,14851,20.9
Maruti Suzuki,Ciaz,1200,74.4,1084,Petrol,Manual,193497,23.5
Toyota,Innova,1800,129.6,1675,Diesel,Manual,19807,22.6
Toyota,Innova,1800,165.8,1837,Petrol,Automatic,122695,19.3
Volkswagen,Vento,1800,117.0,1123,Diesel,Automatic,116399,23.5
BMW,320i,1500,130.8,1120,Diesel,Automatic,45125,22.7
Maruti Suzuki,WagonR,1500,131.5,1496,Diesel,Manual,170846,24.1
Hyundai,i20,1800,158.8,902,Diesel,Automatic,184634,20.8
Hyundai,Creta,2200,175.6,1429,Petrol,Automatic,25767,19.0
Maruti Suzuki,Baleno,1200,91.0,1287,Diesel,Automatic,87020,24.2
Hyundai,Creta,1500,132.4,1797,Diesel,Automatic,73118,22.8
Toyota,Yaris,1200,90.2,887,Diesel,Automatic,98156,24.1
Nissan,Micra,1600,145.9,1454,Petrol,Automatic,68904,21.3
Toyota,Camry,1800,131.6,1359,Petrol,Automatic,197922,21.2
BMW,520d,1800,106.5,873,Diesel,Automatic,79788,22.5
Maruti Suzuki,Ciaz,1600,102.0,1712,Diesel,Automatic,96691,22.8
Honda,Jazz,1000,59.3,1167,Diesel,Manual,9724,24.7
Maruti Suzuki,Swift,2500,167.4,1814,Diesel,Manual,95598,21.1
Ford,Aspire,2500,169.7,971,Diesel,Manual,61765,19.2
Hyundai,Venue,1200,72.6,1167,Petrol,Automatic,178083,21.8
Ford,Freestyle,1800,153.9,1295,Diesel,Automatic,102695,23.5
Maruti Suzuki,Baleno,1600,145.2,1860,Petrol,Automatic,29083,20.4
Nissan,Sunny,1200,87.2,1519,Petrol,Automatic,194695,22.3
Maruti Suzuki,Ciaz,1000,92.3,1150,Diesel,Automatic,58233,22.9
Honda,WR-V,2000,131.6,1012,Petrol,Manual,185271,19.3
Maruti Suzuki,Baleno,1600,97.9,1627,Diesel,Manual,144465,22.1
Nissan,Kicks,1600,94.0,1846,Petrol,Automatic,92090,20.1
Kia,Seltos,1200,111.3,943,Petrol,Automatic,171431,21.1
BMW,320i,2500,205.9,1327,Petrol,Manual,86769,18.3
Kia,Seltos,2000,176.3,958,Petrol,Automatic,35826,19.2
Kia,Sonet,2000,111.8,1298,Petrol,Automatic,100900,20.5
Hyundai,Verna,2000,160.1,1850,Petrol,Manual,169724,21.3
Tata,Tiago,1600,117.9,968,Petrol,Automatic,33636,21.2
Volkswagen,Vento,2000,115.0,1194,Petrol,Automatic,142836,20.2
Hyundai,i10,1200,96.2,1711,Diesel,Manual,76897,23.7
Volkswagen,Taigun,1600,89.8,1228,Petrol,Automatic,43060,21.7
Maruti Suzuki,Swift,1500,109.4,1349,Diesel,Automatic,27065,20.7
Maruti Suzuki,Dzire,1500,138.6,1861,Diesel,Manual,46913,23.1
Honda,Civic,1000,68.4,1815,Petrol,Automatic,42485,23.8
Hyundai,Verna,1600,110.9,1150,Petrol,Manual,35891,21.5
Ford,Figo,1200,99.8,1401,Petrol,Automatic,124148,22.3
Hyundai,Verna,1000,85.7,1225,Diesel,Automatic,88492,24.9
Nissan,Sunny,1000,66.9,1209,Diesel,Manual,67295,26.5
Maruti Suzuki,Baleno,2500,172.0,1811,Petrol,Manual,60026,19.4
Ford,Figo,1800,101.3,1712,Diesel,Automatic,115806,21.5
Kia,Sonet,2200,173.5,1240,Diesel,Manual,63505,22.1
Ford,Freestyle,1600,137.8,1505,Petrol,Automatic,99488,21.9
Hyundai,Creta,1200,77.7,1556,Diesel,Manual,58498,22.5
Volkswagen,Vento,2200,166.1,1285,Diesel,Manual,119999,21.9
Tata,Nexon,2000,181.4,1839,Petrol,Manual,152408,20.2
Honda,City,2000,120.3,1634,Petrol,Automatic,123489,21.0
Ford,Figo,1500,120.4,1208,Diesel,Manual,113814,23.6
Volkswagen,Taigun,2000,187.4,1009,Diesel,Manual,59754,20.9
Honda,WR-V,2000,157.2,1703,Petrol,Manual,64275,21.1
Honda,Amaze,2000,120.8,1504,Diesel,Manual,16966,20.2
Volkswagen,Taigun,2200,141.2,1752,Diesel,Manual,178655,20.8
Maruti Suzuki,Swift,1800,158.8,1719,Petrol,Manual,178067,21.1
Ford,Aspire,2200,153.4,1441,Petrol,Automatic,60118,17.7
BMW,320i,2200,129.9,1529,Petrol,Automatic,27744,18.3
Ford,Freestyle,1500,94.4,1482,Petrol,Manual,187218,22.9
Toyota,Camry,1200,105.3,1744,Diesel,Automatic,145467,23.6
Tata,Nexon,1500,124.7,1131,Petrol,Manual,87449,22.0
Maruti Suzuki,Baleno,1500,91.2,1034,Petrol,Automatic,92203,21.5
Toyota,Glanza,2000,139.0,1752,Diesel,Automatic,23549,20.3
Toyota,Glanza,1500,112.0,1053,Diesel,Manual,164122,23.3
Hyundai,Venue,1000,58.8,1687,Petrol,Manual,63661,24.2
Toyota,Glanza,1200,89.5,1134,Petrol,Manual,29560,24.1
Honda,Amaze,2200,159.6,1050,Diesel,Manual,126923,22.3
Honda,Civic,1600,148.8,917,Diesel,Automatic,187603,23.7
Toyota,Camry,2500,154.3,1334,Petrol,Manual,167605,19.0
Toyota,Innova,2000,153.8,894,Diesel,Manual,48648,21.6
Maruti Suzuki,Baleno,2000,134.2,1307,Petrol,Manual,173869,19.1
Honda,City,2200,139.7,1397,Diesel,Automatic,7970,19.7
BMW,X1,1200,92.0,1662,Diesel,Automatic,58670,23.7
BMW,X3,1000,56.5,1476,Diesel,Manual,3808,24.4
Ford,Ecosport,1200,81.1,1527,Petrol,Automatic,99566,23.1
Volkswagen,Taigun,1600,133.8,1001,Petrol,Automatic,136627,20.2
Hyundai,i10,2500,168.0,1303,Petrol,Automatic,84976,17.1
Maruti Suzuki,Baleno,2500,207.0,1418,Petrol,Automatic,64347,19.5
Kia,Seltos,1500,137.9,1837,Petrol,Manual,91016,22.2
Ford,Aspire,2000,174.1,1800,Petrol,Automatic,131224,20.0
Volkswagen,Polo,1800,128.1,1726,Petrol,Manual,58057,21.5
Hyundai,Venue,1800,159.9,1052,Diesel,Automatic,103653,21.4
Hyundai,Creta,1500,122.0,1473,Petrol,Manual,104655,22.3
BMW,520d,1500,100.2,1860,Petrol,Automatic,45163,20.8
Toyota,Glanza,1500,91.8,1093,Petrol,Manual,3844,20.9
Ford,Ecosport,1000,56.4,1587,Petrol,Automatic,175881,23.0
Tata,Tiago,2500,138.9,1577,Diesel,Automatic,124299,19.6
Maruti Suzuki,Swift,2500,161.9,1382,Diesel,Manual,90936,20.1
Maruti Suzuki,WagonR,2200,206.2,1171,Petrol,Manual,82925,18.7
Ford,Ecosport,1500,84.4,1151,Petrol,Manual,162417,23.4
Tata,Harrier,2500,218.7,980,Petrol,Automatic,49348,16.7
BMW,520d,2200,148.8,1847,Petrol,Automatic,162205,18.2
Maruti Suzuki,Baleno,1600,94.0,1545,Petrol,Manual,134611,20.8
Toyota,Camry,2200,151.7,1567,Petrol,Manual,189750,19.9
Maruti Suzuki,WagonR,2000,133.0,906,Petrol,Manual,142723,19.3
Maruti Suzuki,WagonR,1500,116.7,1405,Diesel,Manual,112882,24.5
Hyundai,Creta,2500,222.9,1355,Petrol,Manual,24716,18.4
BMW,X3,1500,126.6,1180,Petrol,Manual,56817,22.0
Hyundai,i10,2000,134.7,1725,Petrol,Manual,116564,20.9
Volkswagen,Taigun,1600,138.4,1590,Petrol,Manual,99586,22.4
Volkswagen,Polo,1000,63.0,1824,Diesel,Automatic,166834,26.0
Maruti Suzuki,Baleno,1800,150.7,1813,Diesel,Automatic,158992,23.6
Volkswagen,Vento,1600,94.6,1198,Diesel,Automatic,180403,24.0
BMW,520d,2500,152.0,1039,Diesel,Automatic,163936,20.4
Tata,Nexon,1000,93.7,1801,Petrol,Automatic,99383,21.0
Volkswagen,Taigun,1000,70.7,1273,Petrol,Automatic,37129,20.6
Volkswagen,Polo,2000,110.5,1207,Diesel,Manual,16109,20.9
Toyota,Camry,1200,87.7,881,Diesel,Manual,54927,24.6
Hyundai,Creta,2200,158.2,1368,Petrol,Automatic,153116,19.1
Ford,Figo,2200,171.2,1542,Petrol,Manual,9010,18.2
Kia,Seltos,1000,77.7,903,Diesel,Automatic,188749,23.8
Tata,Harrier,1800,102.2,981,Petrol,Manual,148721,21.3
Kia,Seltos,1200,77.0,924,Petrol,Automatic,95890,21.9
BMW,320i,1000,79.3,1099,Diesel,Automatic,166063,24.4
Hyundai,Verna,1200,81.1,1449,Petrol,Automatic,190463,22.3
Maruti Suzuki,Swift,2500,165.4,1814,Petrol,Manual,175243,18.1
Maruti Suzuki,WagonR,1500,120.8,1822,Diesel,Manual,47449,22.9
Hyundai,i20,1800,164.6,1202,Diesel,Automatic,155073,21.2
Kia,Sonet,2200,201.6,1174,Diesel,Manual,35839,22.7
Maruti Suzuki,Dzire,2500,146.9,1799,Petrol,Automatic,54385,17.8
Tata,Harrier,1600,151.6,978,Diesel,Manual,96704,23.6
Toyota,Camry,1000,66.6,1121,Petrol,Manual,26837,23.9
Kia,Sonet,2200,150.3,1505,Diesel,Manual,199522,22.1
Maruti Suzuki,Dzire,2500,230.8,951,Diesel,Manual,37154,20.4
Honda,Amaze,1200,69.2,1759,Petrol,Manual,166871,21.6
Kia,Sonet,1000,66.2,1272,Diesel,Automatic,94189,25.9
Tata,Nexon,1200,70.4,1784,Diesel,Manual,21212,23.7
BMW,320i,1600,92.0,1883,Diesel,Automatic,119632,20.9
Tata,Nexon,2500,176.5,940,Diesel,Automatic,78383,19.4
Tata,Harrier,1500,109.8,1877,Diesel,Manual,54453,23.3
Tata,Harrier,2200,138.7,1825,Petrol,Manual,61771,20.2
Volkswagen,Vento,1500,86.5,950,Petrol,Manual,181404,21.1
Honda,City,2200,165.3,1728,Diesel,Automatic,99844,20.7
Tata,Harrier,2500,203.3,1235,Diesel,Automatic,33860,21.1
Ford,Freestyle,1000,74.9,1580,Petrol,Manual,81910,24.4
Nissan,Sunny,2500,164.9,1598,Diesel,Automatic,121613,17.6
BMW,X3,2500,176.8,1269,Diesel,Manual,177320,20.3
Maruti Suzuki,Ciaz,2500,235.1,958,Diesel,Manual,164755,19.9
Ford,Freestyle,1600,140.9,1416,Diesel,Automatic,86077,22.7
Hyundai,Venue,2500,235.1,1454,Petrol,Automatic,12323,17.5
Hyundai,Creta,2500,230.4,1491,Diesel,Manual,29944,21.0
Hyundai,Verna,1500,127.6,1218,Diesel,Manual,118669,25.1
Kia,Carens,2000,172.3,942,Petrol,Automatic,52020,18.9
Ford,Freestyle,1600,114.8,1835,Petrol,Manual,46830,20.2
Kia,Seltos,2000,119.4,1685,Diesel,Automatic,102131,20.5
Nissan,Kicks,2000,186.8,1765,Diesel,Automatic,167647,21.7
Hyundai,Venue,1600,88.1,917,Diesel,Automatic,56811,23.2
Kia,Seltos,1000,84.3,1525,Diesel,Automatic,69987,24.6
Tata,Altroz,2000,152.7,916,Petrol,Automatic,26363,19.0
Kia,Carens,1000,64.2,1727,Diesel,Automatic,149859,23.9
Ford,Ecosport,2000,137.2,1604,Petrol,Manual,91488,21.7
Kia,Seltos,2000,176.8,1127,Diesel,Manual,95481,21.1
Maruti Suzuki,WagonR,2200,151.8,1899,Petrol,Automatic,194537,18.4
Tata,Nexon,2000,110.5,1365,Petrol,Manual,135199,19.3
Honda,City,2200,160.7,1702,Diesel,Manual,22006,22.0
Ford,Ecosport,2000,126.8,1685,Petrol,Manual,197955,18.8
Maruti Suzuki,Baleno,1500,115.8,1123,Petrol,Manual,70349,21.7
Nissan,Kicks,1200,88.9,1835,Petrol,Manual,41760,22.7
Volkswagen,Vento,1200,110.5,1781,Petrol,Automatic,122685,23.0
Toyota,Yaris,2200,159.4,1244,Petrol,Manual,53350,19.9
Toyota,Yaris,1000,79.8,1261,Petrol,Automatic,72061,22.5
Toyota,Camry,1500,96.6,1401,Petrol,Manual,98674,21.8
Honda,Amaze,2000,125.9,1477,Petrol,Manual,151000,19.7
BMW,320i,2000,147.1,1851,Petrol,Manual,55685,20.9
BMW,X1,2200,191.8,1408,Diesel,Manual,105780,21.0
Volkswagen,Vento,1800,133.0,1225,Diesel,Automatic,182925,20.3
Tata,Nexon,1200,80.9,1000,Petrol,Manual,10499,23.1
Nissan,Sunny,2000,112.0,1745,Diesel,Automatic,145664,20.9
Ford,Figo,1000,68.5,863,Diesel,Manual,50280,25.7
Volkswagen,Vento,2000,133.8,1452,Diesel,Automatic,158486,21.1
Tata,Nexon,1200,90.9,1429,Petrol,Automatic,177331,23.2
BMW,320i,2000,118.0,897,Petrol,Automatic,153589,18.2
Ford,Figo,2500,211.0,1677,Petrol,Manual,101943,18.7
Hyundai,i10,2500,207.2,1186,Diesel,Automatic,128077,20.6
Hyundai,Creta,1500,138.6,1229,Petrol,Automatic,136890,20.9
Kia,Sonet,1500,90.7,1350,Diesel,Automatic,178463,22.2
Toyota,Corolla,2200,137.1,1524,Diesel,Automatic,87792,19.1
Honda,City,2200,166.9,1374,Petrol,Manual,124660,20.5
Kia,Carens,2000,188.0,1483,Petrol,Automatic,26054,18.3
Kia,Carens,2000,124.5,1090,Petrol,Automatic,185927,20.2
BMW,X3,1000,62.8,1248,Diesel,Manual,85644,25.6
BMW,X3,1500,122.8,1187,Diesel,Manual,118755,23.7
Tata,Harrier,1200,92.4,1079,Diesel,Manual,105396,25.9
BMW,320i,1000,89.4,1624,Diesel,Manual,79059,24.3
Ford,Figo,2000,185.8,1759,Petrol,Automatic,174248,18.9
Ford,Aspire,1000,75.0,1229,Diesel,Automatic,96491,22.4
Nissan,Sunny,2000,144.6,902,Petrol,Automatic,172700,18.8
Ford,Aspire,1600,94.6,1188,Diesel,Manual,56110,23.6
Toyota,Yaris,1800,106.9,1840,Petrol,Manual,45761,22.2
BMW,520d,1800,126.0,938,Petrol,Manual,182674,22.0
Hyundai,Verna,1200,87.9,952,Petrol,Manual,69613,23.0
Volkswagen,Polo,2500,157.8,1379,Petrol,Manual,70740,17.8
Toyota,Glanza,2200,128.6,954,Diesel,Automatic,14347,19.4
Toyota,Camry,1500,127.4,1880,Petrol,Manual,139277,20.7
Toyota,Glanza,1200,76.6,1229,Diesel,Manual,154326,25.6
Hyundai,i20,2200,144.0,1201,Diesel,Automatic,194366,19.6
Toyota,Corolla,1600,110.3,1297,Petrol,Automatic,7855,20.9
BMW,520d,2200,188.8,1484,Petrol,Manual,27868,19.3
Nissan,Sunny,2000,124.6,1376,Diesel,Automatic,197234,22.4
Hyundai,i10,1000,57.3,1259,Diesel,Automatic,3975,23.1
Tata,Nexon,1800,129.0,1714,Diesel,Manual,42821,21.0
Hyundai,Creta,2000,157.1,1442,Diesel,Automatic,46732,19.6
Honda,Amaze,2200,161.7,1264,Petrol,Automatic,18381,18.0
Maruti Suzuki,Ciaz,1000,55.6,1073,Petrol,Automatic,37539,23.6
Ford,Freestyle,2200,162.1,935,Petrol,Automatic,194496,19.1
Kia,Carens,2500,211.2,1068,Diesel,Manual,164812,19.0
Kia,Carens,2000,166.0,996,Diesel,Automatic,124974,21.7
Kia,Sonet,2200,179.8,1495,Diesel,Manual,3467,22.2
Ford,Freestyle,1500,111.1,1627,Petrol,Manual,164454,21.8
Nissan,Kicks,1200,76.1,936,Diesel,Automatic,37396,23.6
Honda,Jazz,1600,150.0,958,Diesel,Automatic,107720,23.7
Maruti Suzuki,Ciaz,1500,133.9,1400,Diesel,Automatic,169744,21.5
BMW,320i,1000,58.0,1150,Diesel,Manual,153070,26.0
Toyota,Glanza,2000,146.7,901,Petrol,Manual,90394,20.5
Volkswagen,Taigun,2500,201.3,1158,Petrol,Automatic,135754,18.4
Hyundai,Creta,1000,65.0,1274,Diesel,Automatic,96518,23.6
Tata,Nexon,1800,120.2,1261,Diesel,Manual,135212,24.3
Nissan,Kicks,2200,142.9,968,Diesel,Automatic,86879,20.0
Nissan,Sunny,2200,158.6,1220,Petrol,Automatic,191218,19.7
Volkswagen,Polo,2000,189.7,1638,Petrol,Automatic,48572,18.4
Toyota,Corolla,2200,132.9,1030,Diesel,Manual,36889,20.8
BMW,520d,2500,147.0,1644,Petrol,Automatic,74906,18.8
Kia,Carens,2200,144.1,1369,Diesel,Manual,195946,19.4
Maruti Suzuki,Baleno,2000,185.5,1036,Petrol,Manual,81865,20.6
Kia,Carens,1800,166.4,1006,Diesel,Manual,40655,21.6
Maruti Suzuki,Ciaz,1200,85.0,1298,Diesel,Manual,28568,25.3
Nissan,Micra,1800,162.8,1810,Petrol,Automatic,33829,18.2
Volkswagen,Polo,1600,112.4,1739,Petrol,Manual,168041,20.6
Tata,Altroz,2500,232.9,1342,Diesel,Automatic,195465,20.2
BMW,520d,2200,196.0,1706,Diesel,Manual,152810,20.0
Tata,Harrier,1600,129.9,1090,Diesel,Automatic,78831,21.3
Volkswagen,Taigun,1600,144.4,982,Petrol,Automatic,61020,20.9
Kia,Sonet,2200,137.7,1299,Petrol,Manual,71888,18.8
Tata,Altroz,1000,87.5,979,Petrol,Manual,77767,23.4
Kia,Seltos,2000,158.2,1377,Diesel,Automatic,106026,21.4
Toyota,Yaris,2500,211.2,1695,Diesel,Automatic,38660,19.1
Ford,Aspire,1500,95.8,1598,Diesel,Automatic,150645,21.9
Maruti Suzuki,Baleno,1000,75.2,888,Diesel,Automatic,177873,24.9
Honda,Amaze,1600,112.4,1092,Petrol,Automatic,138863,19.6
Hyundai,i10,1800,107.0,1758,Diesel,Manual,191282,22.0
Volkswagen,Vento,2000,155.5,1716,Petrol,Manual,116387,19.5
Ford,Figo,2000,187.3,1578,Petrol,Manual,135123,21.4
Honda,Jazz,1200,97.2,1892,Diesel,Manual,136433,24.9
Maruti Suzuki,Swift,2200,142.9,1186,Diesel,Manual,18464,21.9
BMW,520d,1800,134.2,1794,Petrol,Automatic,32508,19.2
Ford,Freestyle,1000,92.1,1750,Petrol,Manual,119379,24.2
Kia,Carens,1600,146.7,1608,Petrol,Automatic,10721,19.5
Maruti Suzuki,WagonR,1200,78.2,1286,Petrol,Automatic,2315,23.7
Hyundai,Verna,2200,163.4,1080,Diesel,Automatic,36279,20.5
