company_name,model,year,km_driven,fuel_type,transmission,engine_cc,max_power_bhp,condition,mileage_kmpl,price_usd
Land Rover,Discovery,1998,62524,Diesel,Manual,1436,208,Second Hand,9.4,2000.0
Tesla,Model X,1988,15112,Hybrid,Automatic,3545,224,Second Hand,33.7,2000.0
Toyota,Camry,2015,0,Petrol,Automatic,2587,501,Brand New,18.5,23871.21
Rolls-Royce,Phantom,1997,0,Hybrid,Manual,2702,679,Brand New,15.2,294594.55
Volvo,XC40,2021,222776,Hybrid,Automatic,4179,510,Second Hand,17.3,36903.17
Lamborghini,Huracan,2005,0,Petrol,Automatic,2524,325,Brand New,16.2,210701.89
Ferrari,Roma,2011,0,Electric,Manual,4838,231,Brand New,29.8,266067.77
Hyundai,i20,2003,0,Diesel,Automatic,4974,170,Brand New,29.4,14243.77
Ford,Mustang,2007,5615,Hybrid,Automatic,4545,696,Second Hand,15.2,11385.62
Lamborghini,Huracan,1999,0,Diesel,Manual,3332,610,Brand New,15.4,215384.03
Toyota,Camry,1992,164991,Electric,Manual,4816,586,Second Hand,17.3,2000.0
Honda,City,2015,201418,Petrol,Automatic,4296,140,Second Hand,19.9,14112.39
Honda,Civic,2012,118574,Hybrid,Manual,2078,70,Second Hand,20.3,4603.92
Honda,Civic,2006,0,Electric,Manual,3151,651,Brand New,11.2,26968.0
Toyota,RAV4,2013,0,Hybrid,Automatic,1661,105,Brand New,23.7,9054.82
Porsche,Cayenne,2019,87425,Diesel,Automatic,4063,519,Second Hand,34.7,63780.12
Lamborghini,Huracan,2020,0,Diesel,Automatic,4900,211,Brand New,16.1,280163.83
Volkswagen,Passat,2018,0,Diesel,Automatic,4090,591,Brand New,10.0,13778.47
McLaren,720S,1995,132144,Diesel,Automatic,2404,648,Second Hand,23.2,2000.0
Volvo,S60,1992,0,Petrol,Automatic,3117,402,Brand New,34.0,77732.5
Tesla,Model X,2014,102076,Diesel,Automatic,1649,602,Second Hand,12.7,155337.37
Kia,Sonet,2005,0,Diesel,Manual,2333,244,Brand New,33.0,13052.92
Tesla,Model S,2016,0,Hybrid,Manual,3270,299,Brand New,14.5,293119.29
Ferrari,488,2014,0,Diesel,Automatic,3528,466,Brand New,31.1,291808.08
Audi,Q5,2010,243649,Petrol,Automatic,2793,394,Second Hand,27.6,11621.49
Tata,Harrier,1989,0,Hybrid,Manual,1420,535,Brand New,28.0,17889.4
Land Rover,Range Rover,2005,234598,Petrol,Manual,1401,556,Second Hand,34.0,2000.0
Honda,CRV,2016,61868,Electric,Manual,2516,461,Second Hand,13.4,19463.49
Mahindra,Thar,2004,0,Electric,Automatic,1446,640,Brand New,21.7,17130.34
Mahindra,XUV500,1988,0,Diesel,Automatic,1253,680,Brand New,13.7,21374.68
Tesla,Model 3,2023,48231,Petrol,Automatic,2847,666,Second Hand,17.8,146040.53
Nissan,Kicks,2015,91945,Petrol,Automatic,1924,186,Second Hand,25.4,3329.09
Rolls-Royce,Ghost,2002,148634,Electric,Manual,3441,85,Second Hand,27.3,2000.0
Toyota,Fortuner,1999,144109,Electric,Manual,1195,582,Second Hand,23.9,2000.0
Volvo,S60,2019,0,Electric,Manual,4321,95,Brand New,34.8,55281.5
Audi,Q5,1986,122597,Hybrid,Automatic,2850,561,Second Hand,31.6,2000.0
Toyota,RAV4,2009,243736,Electric,Manual,4825,553,Second Hand,8.5,2000.0
Lamborghini,Huracan,2002,0,Electric,Manual,3304,249,Brand New,8.3,132094.61
Ford,Endeavour,2005,0,Diesel,Manual,3011,153,Brand New,30.2,17941.11
BMW,X3,2013,55731,Diesel,Manual,4440,628,Second Hand,23.1,33479.65
Honda,Accord,1999,0,Diesel,Manual,1962,477,Brand New,34.1,35254.12
Kia,Carnival,2015,0,Electric,Manual,4892,661,Brand New,27.3,35774.41
Kia,Seltos,1991,73617,Diesel,Manual,3461,362,Second Hand,12.8,2000.0
Land Rover,Discovery,2000,0,Petrol,Manual,2424,420,Brand New,21.8,72461.13
McLaren,570S,1985,137250,Petrol,Automatic,4798,352,Second Hand,16.0,2000.0
Volkswagen,Polo,2012,0,Diesel,Manual,2705,405,Brand New,26.4,19173.7
Mahindra,Thar,2007,109781,Diesel,Manual,1015,687,Second Hand,14.6,2000.0
BMW,5 Series,2017,172788,Petrol,Manual,4800,350,Second Hand,30.2,51906.82
Land Rover,Discovery,1989,0,Petrol,Automatic,3736,98,Brand New,12.4,58053.23
Land Rover,Range Rover,2021,165639,Petrol,Manual,4826,418,Second Hand,31.2,70094.29
McLaren,570S,1985,161739,Electric,Automatic,3344,346,Second Hand,12.2,2000.0
Ford,Figo,2024,199234,Hybrid,Manual,3181,146,Second Hand,11.3,13628.64
Mercedes-Benz,C-Class,2008,132606,Petrol,Manual,1392,604,Second Hand,20.2,2957.6
Tata,Nexon,1990,0,Hybrid,Automatic,2443,298,Brand New,24.4,39365.3
Ferrari,Roma,2021,203932,Diesel,Automatic,2948,275,Second Hand,15.4,232953.39
Rolls-Royce,Phantom,2000,0,Hybrid,Manual,4520,533,Brand New,25.6,175768.96
Mercedes-Benz,C-Class,1991,0,Electric,Manual,4536,523,Brand New,21.4,58344.28
Mercedes-Benz,GLC,2017,224202,Diesel,Manual,2492,449,Second Hand,8.1,21129.04
Mercedes-Benz,GLA,2015,0,Diesel,Automatic,2371,111,Brand New,14.5,86750.59
Volkswagen,Polo,2024,55052,Hybrid,Manual,4209,195,Second Hand,16.5,28510.49
Honda,Accord,2003,223863,Electric,Automatic,1891,604,Second Hand,16.2,2000.0
Land Rover,Range Rover,2002,15623,Petrol,Automatic,1162,133,Second Hand,32.0,8698.03
Hyundai,Verna,2002,50802,Petrol,Manual,1097,230,Second Hand,31.5,2000.0
Kia,Sonet,2022,44142,Electric,Manual,4715,239,Second Hand,23.9,19972.6
Nissan,Micra,2006,0,Electric,Automatic,4588,473,Brand New,11.9,10364.77
Lamborghini,Aventador,1994,148341,Electric,Automatic,1051,296,Second Hand,9.3,2000.0
Nissan,Micra,1999,0,Diesel,Automatic,3623,196,Brand New,14.9,37058.25
McLaren,570S,1990,77815,Electric,Automatic,2882,608,Second Hand,34.3,2000.0
Land Rover,Range Rover,2007,165939,Diesel,Manual,2397,331,Second Hand,20.7,2000.0
Tata,Harrier,2002,11765,Petrol,Manual,1364,417,Second Hand,13.5,2000.0
Kia,Carnival,1988,0,Diesel,Manual,1090,336,Brand New,29.5,27796.06
Mercedes-Benz,E-Class,2015,0,Hybrid,Automatic,3277,252,Brand New,27.4,50715.39
Ford,Figo,2017,123429,Hybrid,Manual,3902,352,Second Hand,17.8,7812.09
Porsche,911,1994,8529,Electric,Manual,3625,91,Second Hand,28.2,6250.44
Rolls-Royce,Phantom,2005,0,Diesel,Automatic,933,131,Brand New,18.0,143351.17
Nissan,Kicks,2005,58742,Diesel,Automatic,3211,372,Second Hand,16.9,2000.0
Tata,Nexon,2015,210515,Electric,Manual,2489,107,Second Hand,29.7,14030.85
Volvo,XC40,2011,192732,Diesel,Automatic,1127,105,Second Hand,8.5,25074.75
Volkswagen,Passat,2012,52862,Electric,Manual,816,462,Second Hand,14.9,3617.73
Tesla,Model 3,2010,81214,Electric,Automatic,3394,174,Second Hand,33.0,41934.0
BMW,X5,2001,103596,Diesel,Automatic,1695,528,Second Hand,22.3,2000.0
Mercedes-Benz,E-Class,1995,0,Petrol,Manual,3245,323,Brand New,30.4,81547.43
Volkswagen,Vento,2002,43733,Petrol,Manual,1157,353,Second Hand,24.6,2000.0
Ford,Figo,2011,175785,Electric,Automatic,2805,320,Second Hand,27.9,8332.41
Tata,Safari,1999,5857,Petrol,Manual,2178,677,Second Hand,22.2,3086.06
Honda,City,2022,159069,Petrol,Manual,4573,297,Second Hand,24.0,25672.96
Rolls-Royce,Ghost,1994,52463,Petrol,Manual,2266,462,Second Hand,11.8,2000.0
Honda,City,2021,0,Electric,Automatic,1479,280,Brand New,23.5,9404.71
Porsche,Cayenne,2024,237241,Petrol,Manual,4714,344,Second Hand,31.2,60324.55
Toyota,RAV4,2013,0,Electric,Manual,948,451,Brand New,31.4,21782.32
Rolls-Royce,Ghost,2007,109065,Electric,Automatic,3091,312,Second Hand,29.2,40307.77
Mahindra,XUV500,2017,242369,Diesel,Automatic,4833,405,Second Hand,33.1,11613.9
Audi,Q3,1997,36917,Hybrid,Automatic,3273,682,Second Hand,16.3,2000.0
Nissan,Kicks,2018,0,Diesel,Manual,4548,305,Brand New,33.4,28931.1
Porsche,Cayenne,1996,0,Diesel,Automatic,4385,350,Brand New,9.5,63238.88
Mercedes-Benz,GLA,2019,0,Petrol,Manual,4136,329,Brand New,23.0,56767.74
Ford,Endeavour,1995,0,Diesel,Automatic,4380,106,Brand New,32.9,11665.89
Mercedes-Benz,GLC,1985,172163,Diesel,Automatic,1375,361,Second Hand,24.8,2000.0
Nissan,Magnite,2011,173219,Petrol,Manual,1422,306,Second Hand,32.0,2000.0
Kia,Seltos,2010,150848,Petrol,Automatic,1258,591,Second Hand,30.4,2000.0
McLaren,570S,1997,0,Diesel,Manual,974,429,Brand New,19.7,330999.15
Rolls-Royce,Phantom,2014,0,Petrol,Automatic,1084,368,Brand New,28.5,184464.15
Rolls-Royce,Phantom,2006,0,Electric,Manual,2169,510,Brand New,12.9,216097.7
Honda,Civic,2024,0,Hybrid,Manual,4291,691,Brand New,31.3,14668.72
Volkswagen,Vento,2021,0,Electric,Automatic,1007,116,Brand New,24.1,28129.52
Porsche,911,1986,81532,Petrol,Automatic,4137,160,Second Hand,24.5,2000.0
Lamborghini,Aventador,2014,0,Diesel,Manual,2424,597,Brand New,33.6,364047.87
Mercedes-Benz,C-Class,2021,0,Electric,Manual,4676,694,Brand New,16.1,54083.92
Land Rover,Range Rover,2004,0,Electric,Manual,3507,383,Brand New,29.8,53851.66
Audi,Q3,1986,244432,Electric,Manual,4405,699,Second Hand,11.4,2000.0
Audi,Q5,2005,92889,Electric,Automatic,3858,499,Second Hand,11.7,2000.0
Kia,Seltos,2016,243710,Hybrid,Manual,1528,628,Second Hand,34.8,7231.33
Kia,Carnival,2013,0,Diesel,Manual,998,240,Brand New,32.0,16728.51
BMW,5 Series,1993,0,Hybrid,Manual,1920,604,Brand New,29.2,104669.52
Lamborghini,Aventador,2021,0,Petrol,Automatic,3019,123,Brand New,26.1,216181.35
Rolls-Royce,Ghost,2010,0,Electric,Automatic,2599,648,Brand New,18.2,157596.58
McLaren,720S,2005,0,Hybrid,Manual,4827,60,Brand New,21.4,177390.11
Audi,A6,2023,167963,Electric,Automatic,2052,503,Second Hand,16.3,52762.55
Mahindra,Scorpio,2024,77362,Petrol,Automatic,3588,149,Second Hand,32.2,30945.82
Land Rover,Range Rover,2007,0,Diesel,Manual,2484,479,Brand New,26.3,79656.62
Kia,Carnival,2024,72560,Electric,Automatic,3103,87,Second Hand,29.1,32849.82
Audi,A6,2016,26734,Diesel,Manual,1589,324,Second Hand,25.3,22942.28
Lamborghini,Huracan,1989,0,Electric,Automatic,3880,351,Brand New,19.9,143458.63
BMW,X5,2016,0,Petrol,Automatic,2480,167,Brand New,31.9,108812.84
Ford,Mustang,2023,9439,Petrol,Manual,957,421,Second Hand,23.6,15340.17
McLaren,720S,2010,67307,Petrol,Manual,2171,634,Second Hand,18.1,15699.22
McLaren,570S,1991,0,Diesel,Automatic,2759,220,Brand New,34.6,308487.55
McLaren,570S,2016,0,Electric,Automatic,2426,474,Brand New,14.8,216476.15
BMW,X3,2010,123720,Electric,Automatic,2807,144,Second Hand,20.5,2361.31
Ferrari,Roma,2023,0,Electric,Automatic,4105,469,Brand New,24.2,167165.52
Mercedes-Benz,GLC,2010,165195,Electric,Manual,3118,545,Second Hand,30.1,24729.58
McLaren,570S,2005,12831,Electric,Automatic,3946,266,Second Hand,17.3,2000.0
Porsche,Macan,1988,164512,Electric,Manual,1812,698,Second Hand,28.0,2000.0
Kia,Carnival,2014,142862,Petrol,Manual,1204,630,Second Hand,8.3,2455.22
Land Rover,Range Rover,1985,53211,Petrol,Automatic,2021,433,Second Hand,15.6,2000.0
Honda,Civic,2009,245478,Petrol,Automatic,2659,327,Second Hand,32.4,2000.0
Volkswagen,Passat,1985,189098,Electric,Manual,1011,328,Second Hand,27.5,2000.0
Ferrari,488,1996,156585,Diesel,Manual,989,590,Second Hand,23.1,2000.0
Mahindra,Scorpio,2000,0,Diesel,Automatic,1272,237,Brand New,19.3,28388.5
Tata,Nexon,1997,0,Diesel,Automatic,1048,662,Brand New,32.3,15085.35
Nissan,Kicks,2003,0,Petrol,Manual,4047,162,Brand New,21.7,16983.84
Tesla,Model S,2007,0,Diesel,Manual,2121,674,Brand New,26.5,365406.84
Ford,Endeavour,2017,56082,Diesel,Automatic,2416,225,Second Hand,24.4,3891.75
Tesla,Model S,2023,0,Hybrid,Manual,2059,136,Brand New,14.9,297326.82
Hyundai,Creta,2012,0,Hybrid,Automatic,1435,88,Brand New,26.2,41500.9
Toyota,Corolla,2024,37791,Petrol,Manual,2182,560,Second Hand,11.0,20315.1
Hyundai,Creta,1987,149126,Electric,Automatic,2864,225,Second Hand,9.3,2000.0
Honda,Civic,2017,222806,Electric,Manual,1230,129,Second Hand,34.7,4771.64
Tata,Safari,2018,54914,Hybrid,Automatic,2421,398,Second Hand,28.0,4729.91
McLaren,570S,1999,50886,Diesel,Automatic,1664,240,Second Hand,29.2,2000.0
Mercedes-Benz,C-Class,2024,0,Petrol,Automatic,2973,545,Brand New,34.3,52447.45
Volkswagen,Passat,2006,0,Petrol,Manual,3922,655,Brand New,10.8,18861.05
Toyota,RAV4,2024,0,Electric,Automatic,4881,307,Brand New,32.7,21403.93
Kia,Seltos,2019,42471,Hybrid,Manual,2098,400,Second Hand,9.0,21541.9
Toyota,Corolla,1993,103091,Electric,Automatic,3330,572,Second Hand,8.1,2000.0
Tata,Safari,2012,27019,Petrol,Manual,4228,208,Second Hand,21.8,5306.76
Rolls-Royce,Phantom,1991,49241,Hybrid,Manual,2359,513,Second Hand,12.2,2000.0
Ford,Figo,2024,0,Diesel,Manual,4377,669,Brand New,32.3,30196.76
Mahindra,Thar,2004,0,Diesel,Automatic,1255,477,Brand New,27.7,33106.35
Mercedes-Benz,GLA,2009,0,Hybrid,Automatic,3140,370,Brand New,28.4,59015.78
Tata,Harrier,2018,0,Electric,Manual,2829,391,Brand New,15.4,32229.74
Volkswagen,Vento,2021,149261,Hybrid,Automatic,1309,542,Second Hand,14.7,15325.29
Audi,Q5,2009,0,Diesel,Automatic,1488,206,Brand New,28.3,82810.87
Hyundai,i20,1997,6815,Diesel,Automatic,4686,398,Second Hand,30.5,2000.0
Mercedes-Benz,GLA,2003,162651,Petrol,Automatic,3325,321,Second Hand,29.2,2000.0
Rolls-Royce,Ghost,1997,0,Diesel,Automatic,1950,467,Brand New,32.4,371876.79
Hyundai,i20,1998,0,Hybrid,Automatic,3945,214,Brand New,26.9,32784.84
Ferrari,488,2014,0,Diesel,Manual,1728,616,Brand New,10.1,260025.16
Nissan,Kicks,2002,31628,Petrol,Automatic,2985,482,Second Hand,10.1,2000.0
Ford,Mustang,1999,0,Hybrid,Manual,3405,293,Brand New,21.4,13671.35
Hyundai,Creta,2017,0,Electric,Manual,1002,674,Brand New,32.9,43292.51
Audi,Q3,2003,0,Diesel,Manual,3272,446,Brand New,16.3,55830.76
Mahindra,XUV500,2009,43974,Diesel,Automatic,4231,502,Second Hand,27.0,2000.0
Mercedes-Benz,GLA,2006,63077,Diesel,Manual,907,321,Second Hand,27.7,2000.0
Honda,CRV,2023,106602,Petrol,Manual,4377,606,Second Hand,22.3,27436.15
Mercedes-Benz,GLA,2021,173997,Diesel,Manual,937,280,Second Hand,10.2,59150.47
Audi,Q3,1988,8303,Electric,Automatic,1572,349,Second Hand,24.2,2000.0
McLaren,570S,2003,37357,Electric,Automatic,3842,190,Second Hand,21.0,45675.01
Nissan,Kicks,2006,129782,Hybrid,Automatic,4721,212,Second Hand,17.9,2000.0
Land Rover,Discovery,2023,0,Hybrid,Manual,4319,582,Brand New,24.7,102983.09
Ferrari,488,2008,239456,Electric,Automatic,4672,652,Second Hand,8.6,19162.72
Lamborghini,Huracan,2007,0,Electric,Manual,3624,326,Brand New,9.5,305970.84
McLaren,720S,2016,206370,Hybrid,Manual,1398,310,Second Hand,21.1,118562.8
Mercedes-Benz,GLC,2006,0,Diesel,Automatic,2352,114,Brand New,24.1,80118.02
Land Rover,Discovery,2006,217570,Hybrid,Automatic,2434,507,Second Hand,30.7,2000.0
Mahindra,Scorpio,1991,119176,Petrol,Manual,2203,147,Second Hand,17.1,2000.0
Volvo,XC40,2021,0,Diesel,Automatic,3027,447,Brand New,8.5,63103.48
Porsche,911,2012,0,Petrol,Automatic,3475,359,Brand New,25.6,60612.55
Hyundai,Verna,2003,223938,Diesel,Automatic,2658,528,Second Hand,23.8,2000.0
Lamborghini,Aventador,2021,0,Petrol,Manual,4936,351,Brand New,23.9,438531.03
Toyota,Corolla,2008,0,Petrol,Automatic,1085,489,Brand New,13.6,34005.56
Toyota,RAV4,1995,0,Diesel,Automatic,2339,568,Brand New,17.5,17465.78
Honda,Civic,2022,0,Diesel,Manual,4243,337,Brand New,21.9,21094.34
Rolls-Royce,Ghost,1992,0,Diesel,Manual,1487,530,Brand New,34.3,111339.0
Audi,Q3,1987,0,Electric,Manual,1618,489,Brand New,19.8,68802.18
Volkswagen,Polo,1997,112047,Diesel,Automatic,2403,564,Second Hand,33.6,2000.0
Nissan,Kicks,2013,226565,Diesel,Manual,3071,308,Second Hand,33.0,3656.36
Nissan,Kicks,2016,0,Hybrid,Automatic,4285,296,Brand New,10.9,32141.21
Ford,Figo,2002,0,Hybrid,Automatic,3651,222,Brand New,20.5,41365.58
Kia,Sonet,2011,208322,Petrol,Manual,2459,607,Second Hand,12.1,2000.0
McLaren,570S,2007,0,Electric,Manual,1658,244,Brand New,30.8,327457.81
BMW,5 Series,2008,0,Petrol,Manual,3958,423,Brand New,31.3,69225.09
Porsche,Cayenne,2018,82618,Hybrid,Manual,3639,422,Second Hand,18.4,32318.75
Ferrari,Roma,1992,163070,Diesel,Automatic,4440,584,Second Hand,26.9,2000.0
Ford,Mustang,2017,0,Electric,Automatic,1443,436,Brand New,20.1,18150.88
Audi,Q3,1998,217440,Electric,Automatic,4521,524,Second Hand,24.5,2000.0
Rolls-Royce,Phantom,1985,0,Electric,Manual,2923,531,Brand New,11.8,301421.63
Mercedes-Benz,C-Class,1995,212572,Hybrid,Automatic,4763,280,Second Hand,28.9,2000.0
Ford,Figo,2024,0,Hybrid,Automatic,3918,318,Brand New,11.8,32268.89
Ferrari,488,2019,0,Hybrid,Manual,3124,606,Brand New,16.0,107389.88
Volvo,XC60,1988,23509,Hybrid,Automatic,4109,642,Second Hand,34.8,2000.0
Land Rover,Discovery,1992,0,Diesel,Automatic,1110,87,Brand New,9.9,49089.77
Ford,Figo,2002,235307,Diesel,Automatic,3332,453,Second Hand,21.7,2000.0
Rolls-Royce,Phantom,1986,87157,Electric,Manual,1819,637,Second Hand,28.1,2000.0
Porsche,Cayenne,1991,0,Electric,Automatic,3836,188,Brand New,17.4,94511.32
Audi,Q3,1997,0,Petrol,Manual,2329,253,Brand New,33.5,79640.87
Nissan,Kicks,2017,0,Electric,Manual,1138,605,Brand New,28.4,36392.46
Ford,Endeavour,2005,0,Diesel,Manual,1763,114,Brand New,25.0,37169.34
Porsche,Cayenne,1994,0,Electric,Automatic,927,648,Brand New,19.5,84268.47
Ford,Figo,2010,13637,Petrol,Automatic,2196,537,Second Hand,25.1,7346.56
Kia,Sonet,2021,121741,Electric,Manual,1526,519,Second Hand,26.2,5988.45
McLaren,720S,1988,0,Hybrid,Automatic,1073,543,Brand New,15.0,238188.43
Mercedes-Benz,GLC,2000,186971,Diesel,Automatic,3326,638,Second Hand,32.6,2000.0
Tata,Nexon,2013,0,Petrol,Manual,2460,74,Brand New,12.0,32453.66
McLaren,720S,2003,0,Hybrid,Manual,1994,410,Brand New,11.0,237987.34
Mahindra,Thar,1989,0,Electric,Automatic,1414,369,Brand New,11.5,27983.18
Toyota,RAV4,1996,0,Diesel,Automatic,1855,453,Brand New,16.1,37553.98
Nissan,Magnite,1986,0,Electric,Automatic,4580,262,Brand New,29.3,40599.17
Porsche,Cayenne,2002,0,Electric,Automatic,1343,105,Brand New,18.8,47979.09
Tata,Safari,1995,75780,Petrol,Automatic,1440,534,Second Hand,17.3,2000.0
Volvo,XC40,2006,0,Electric,Manual,3826,452,Brand New,21.6,59704.07
Ferrari,Roma,1985,76538,Electric,Manual,3152,181,Second Hand,16.7,2000.0
BMW,3 Series,2016,0,Electric,Manual,1525,187,Brand New,16.2,79309.92
Kia,Carnival,2015,149519,Diesel,Automatic,4313,235,Second Hand,29.0,2064.6
Audi,Q5,2013,0,Diesel,Manual,1417,472,Brand New,11.9,52975.46
Toyota,Camry,2022,0,Diesel,Automatic,3883,170,Brand New,15.7,13402.97
Rolls-Royce,Phantom,2022,232809,Hybrid,Automatic,2407,676,Second Hand,16.5,221649.07
Ford,Endeavour,1996,203948,Hybrid,Manual,2969,611,Second Hand,14.4,2000.0
Audi,Q5,2008,0,Petrol,Manual,2073,484,Brand New,14.4,59073.15
Toyota,RAV4,2012,95712,Hybrid,Manual,4870,155,Second Hand,18.7,13196.3
Mahindra,Scorpio,2020,27793,Petrol,Automatic,2496,251,Second Hand,27.0,26729.46
Volkswagen,Passat,1997,249546,Diesel,Manual,1938,300,Second Hand,32.7,2000.0
Tesla,Model 3,2019,150977,Petrol,Manual,4509,597,Second Hand,10.7,168429.2
Audi,Q5,1985,233091,Diesel,Manual,1813,677,Second Hand,14.1,2000.0
Volvo,XC60,1992,0,Electric,Automatic,4705,677,Brand New,15.0,44985.72
Volvo,S60,1985,31563,Diesel,Automatic,1084,389,Second Hand,8.4,2000.0
Lamborghini,Aventador,1988,42225,Petrol,Manual,4784,298,Second Hand,34.8,2000.0
Nissan,Micra,1985,126548,Electric,Manual,2139,660,Second Hand,31.6,2000.0
Volkswagen,Vento,1993,0,Electric,Automatic,1161,78,Brand New,30.9,19877.09
Mercedes-Benz,E-Class,2004,18962,Petrol,Automatic,4363,280,Second Hand,9.3,6979.11
Rolls-Royce,Ghost,1988,137753,Electric,Manual,1803,254,Second Hand,29.0,2000.0
Tata,Safari,2015,0,Petrol,Automatic,4864,324,Brand New,19.8,27581.07
Mercedes-Benz,E-Class,1998,63544,Diesel,Manual,4348,516,Second Hand,13.6,2000.0
Rolls-Royce,Ghost,2006,0,Electric,Manual,4999,652,Brand New,18.6,409150.99
Tata,Nexon,2021,0,Electric,Automatic,3399,204,Brand New,10.6,36950.94
Kia,Seltos,1992,13089,Electric,Manual,3513,299,Second Hand,33.7,2000.0
Mahindra,XUV500,2014,0,Electric,Automatic,1709,638,Brand New,18.6,33550.92
Honda,CRV,2008,118894,Diesel,Manual,3388,691,Second Hand,30.9,6209.33
Rolls-Royce,Ghost,2015,0,Electric,Automatic,3808,614,Brand New,27.5,213062.36
Toyota,RAV4,2011,187185,Hybrid,Manual,1445,677,Second Hand,31.5,2000.0
Ford,Endeavour,1993,168100,Petrol,Automatic,4331,567,Second Hand,34.6,2000.0
Lamborghini,Aventador,2021,0,Petrol,Automatic,814,669,Brand New,8.2,351014.46
Nissan,Magnite,2024,216325,Electric,Manual,2434,341,Second Hand,33.0,14084.17
BMW,3 Series,2008,0,Hybrid,Manual,842,422,Brand New,31.9,45276.72
Ferrari,Roma,2009,215984,Hybrid,Automatic,4971,338,Second Hand,32.4,2000.0
Toyota,Camry,2007,0,Petrol,Manual,3804,396,Brand New,27.0,41935.13
Honda,City,2012,163608,Hybrid,Automatic,1172,115,Second Hand,26.5,3463.6
McLaren,720S,2019,27457,Hybrid,Manual,3577,394,Second Hand,26.7,170301.18
Lamborghini,Aventador,2016,0,Electric,Automatic,2011,107,Brand New,27.0,270163.97
Nissan,Kicks,1996,204900,Petrol,Manual,1143,210,Second Hand,23.7,2000.0
Land Rover,Range Rover,2008,0,Hybrid,Automatic,3221,272,Brand New,26.8,96104.53
Volkswagen,Vento,2006,0,Hybrid,Automatic,865,607,Brand New,22.6,26307.23
Toyota,Camry,2014,0,Electric,Automatic,3482,544,Brand New,18.7,26496.91
BMW,3 Series,1991,0,Hybrid,Manual,4020,426,Brand New,16.7,76177.91
Porsche,Macan,2010,0,Electric,Automatic,2025,482,Brand New,22.1,58548.63
Toyota,RAV4,2013,76112,Hybrid,Manual,3708,571,Second Hand,32.9,2000.0
Volvo,XC40,2022,15473,Electric,Automatic,4713,475,Second Hand,35.0,70576.53
McLaren,720S,1988,0,Electric,Automatic,927,560,Brand New,28.2,161415.13
Lamborghini,Aventador,1992,0,Hybrid,Manual,2544,86,Brand New,17.1,374143.47
McLaren,570S,2000,182199,Hybrid,Manual,1896,677,Second Hand,13.3,2000.0
Honda,CRV,2012,198431,Electric,Manual,2190,227,Second Hand,19.5,2000.0
BMW,X5,1999,122486,Diesel,Automatic,973,604,Second Hand,14.8,2000.0
BMW,3 Series,2021,0,Petrol,Automatic,964,626,Brand New,23.6,69853.08
Rolls-Royce,Ghost,1990,0,Diesel,Manual,1722,248,Brand New,21.0,262139.97
Land Rover,Range Rover,2023,0,Electric,Automatic,1599,324,Brand New,9.0,82303.08
Volkswagen,Passat,1986,190540,Petrol,Manual,3111,637,Second Hand,19.8,2000.0
Audi,Q3,2011,210352,Diesel,Manual,4449,409,Second Hand,23.2,18087.97
Tesla,Model Y,2010,143914,Electric,Automatic,2024,292,Second Hand,26.7,65483.19
Audi,Q3,2000,86336,Electric,Manual,4329,690,Second Hand,34.7,2000.0
Porsche,Macan,2021,0,Electric,Manual,4086,337,Brand New,12.3,56513.67
Tata,Nexon,2023,227420,Diesel,Manual,2965,235,Second Hand,24.6,10010.99
Tesla,Model S,2012,0,Hybrid,Manual,3353,631,Brand New,14.8,383672.96
Kia,Seltos,2009,58530,Diesel,Manual,3232,241,Second Hand,33.2,2000.0
Honda,Civic,1996,0,Electric,Manual,3991,276,Brand New,19.3,16454.48
Toyota,RAV4,2008,17616,Petrol,Automatic,3809,228,Second Hand,19.7,8740.14
Volkswagen,Polo,1999,0,Electric,Automatic,3534,433,Brand New,12.7,22750.87
Land Rover,Range Rover,2007,191087,Diesel,Manual,863,110,Second Hand,8.9,9204.8
Ford,Endeavour,2007,171035,Petrol,Manual,2307,374,Second Hand,11.4,2000.0
Rolls-Royce,Phantom,2023,0,Electric,Manual,2729,630,Brand New,9.1,312704.53
Toyota,Fortuner,2017,0,Diesel,Manual,2412,558,Brand New,27.9,27206.08
Mercedes-Benz,C-Class,2024,43163,Diesel,Automatic,2951,406,Second Hand,9.3,70550.2
Mercedes-Benz,GLC,2024,26649,Petrol,Manual,4224,257,Second Hand,22.2,62266.13
